title,news,index,url
MSNBC guest claims Latinos 'want to be White' while discussing their shift toward GOP,fox,1093,https://www.foxnews.com/media/msnbc-guest-claims-latinos-want-white-while-discussing-shift-towards-gop
"Kim Jong Un, Xi Jinping declare 2024 'year of DPRK-China friendship'",fox,1376,https://www.foxnews.com/world/kim-jong-un-xi-jinping-declare-2024-year-dprk-china-friendship
"Billy Joel Madison Square Garden show rescheduled during NBA, NHL playoffs at arena",fox,647,https://www.foxnews.com/sports/billy-joels-madison-square-garden-postponed-nba-nhl-playoffs-arena
Inside San Jose State's police battle to protect women's athletes threatened by a transgender culture war,fox,72,https://www.foxnews.com/sports/san-jose-state-police-battle-womens-volleyball-transgender-culture-war
"Biden is in charge of country on second straight vacation, White House insists",fox,1912,https://www.foxnews.com/politics/biden-charge-country-second-straight-vacation-white-house-insists
FBI releases declassified document into Saudi 9/11 links after Biden order,nbc,2813,https://www.nbcnews.com/news/us-news/fbi-releases-declassified-document-saudi-9-11-links-after-biden-n1278997
Bernie Sanders silent on Cuban pro-freedom uprisings after praising Fidel Castro's communist policies,fox,1566,https://www.foxnews.com/politics/bernie-sanders-silent-cuban-pro-democracy-uprisings-praising-fidel-castros-communist-policies
"Fox News Digital thumps CNN, NY Times, other major news brands in key metrics during second quarter",fox,1005,https://www.foxnews.com/media/fox-news-digital-thumps-cnn-ny-times-other-major-news-brands-key-metrics-during-second-quarter
Trump blasts Harris as part of Truth Social flurry on what she 'didn't mention' in DNC speech,fox,620,https://www.foxnews.com/politics/trump-blasts-harris-as-part-of-truth-social-flurry-on-what-she-didnt-mention-in-dnc-speech.print
How the Uluburun shipwreck was discovered accidentally by a sponge diver,fox,1498,https://www.foxnews.com/world/how-uluburun-shipwreck-discovered-accidentally-sponge-diver.print
U.N. peacekeepers in Lebanon pledge not to give in to Israeli demands to 'get out of harm's way',nbc,2623,https://www.nbcnews.com/news/world/israel-hezbollah-war-lebanon-unfil-peacekeepers-gaza-rcna175434
Meet the American who made us flip for fast food: White Castle founder Billy Ingram,fox,553,https://www.foxnews.com/lifestyle/meet-american-made-flip-fast-food-white-castle-founder-billy-ingram
"Trump is not immune in 2020 election interference case, appeals court rules",nbc,2024,https://www.nbcnews.com/politics/supreme-court/appeals-court-rules-trump-presidential-immunity-2020-election-interfer-rcna133234
Ellen DeGeneres has osteoporosis: Here's what to know about the painful bone condition,fox,1956,https://www.foxnews.com/health/ellen-degeneres-osteoporosis-heres-what-know-painful-bone-condition.print
"2024 Olympics: Simone Biles takes gold in vault, Sha'Carri Richardson gets silver in 100-meter",nbc,3372,https://www.nbcnews.com/sports/olympics/live-blog/olympic-games-2024-live-updates-rcna162868
Sarah McBride launches historic bid to become first trans member of Congress,nbc,2148,https://www.nbcnews.com/politics/2024-election/sarah-mcbride-launches-historic-bid-become-first-trans-member-congress-rcna91114
Dry (Skin) January: Shop our dry skin favorites as seen on TODAY,nbc,2429,https://www.nbcnews.com/select/shopping/dry-skin-week-today-rcna135059
"Harris' off-putting manner put Zelenskyy on defensive ahead of Russian invasion, new book reveals",fox,998,https://www.foxnews.com/politics/harris-off-putting-manner-put-zelenskyy-defensive-ahead-russian-invasion-new-book-reveals
"The best vitamin E products to nourish and protect skin, according to experts",nbc,2833,https://www.nbcnews.com/select/shopping/best-vitamin-e-skin-care-products-rcna103948
24 Black-owned coffee brands that ship beans nationwide,nbc,3496,https://www.nbcnews.com/select/shopping/black-owned-coffee-brands-ncna1290420
"Israeli airstrikes continue on terrorist targets, rocket launchers in southern Lebanon",fox,1873,https://www.foxnews.com/world/israeli-airstrikes-continue-terrorist-targets-rocket-launchers-southern-lebanon
Biden's Title IX rule disaster latest in plan to destroy what's left of our country's moral foundations,fox,1397,https://www.foxnews.com/opinion/bidens-title-ix-disaster-latest-plan-destroy-left-countrys-moral-foundations
Extremist Israeli Cabinet minister visits sensitive Jerusalem holy site,nbc,3475,https://www.nbcnews.com/news/world/israel-oks-plans-thousands-new-settlement-homes-defying-white-house-ca-rcna91132https://www.nbcnews.com/news/world/israel-temple-mount-extremist-itamar-ben-gvir-palestinian-tensions-rcna85447
"Racism, sexism must be considered in Atlanta case involving killing of six Asian women, experts say",nbc,2053,https://www.nbcnews.com/news/asian-america/racism-sexism-must-be-considered-atlanta-case-involving-killing-six-n1261347
"Trump overcharged Secret Service agents to stay at his D.C. hotel, new Democratic report says",nbc,3782,https://www.nbcnews.com/politics/donald-trump/trump-secret-service-dc-hotel-emoluments-pardons-jobs-democrat-report-rcna175714
House leaves town until September with little to show voters,nbc,2210,https://www.nbcnews.com/politics/congress/house-leaves-town-september-little-show-voters-rcna163638
Doubts surface over Puerto Rican governor's motivation to fire housing secretary ,nbc,2608,https://www.nbcnews.com/news/latino/doubts-surface-over-puerto-rican-governor-s-motivation-fire-housing-n1119616
911 call reveals shock of Utah mommy bloggers' alleged child abuse: 'She's a bad lady',fox,440,https://www.foxnews.com/us/911-call-reveals-shock-utah-mommy-bloggers-alleged-child-abuse-shes-bad-lady
NRA digs in for legal fight against woke prosecutor over alleged 'roadmap' of abuse,fox,508,https://www.foxnews.com/politics/nra-legal-fight-against-woke-prosecutor-alleged-roadmap-abuse
Gorsuch blasts Sotomayor's dissent in Christian web designer ruling: 'Reimagines' facts from 'top to bottom',fox,1100,https://www.foxnews.com/politics/gorsuch-blasts-sotomayors-dissent-in-christian-web-designer-ruling-reimagines-facts-from-top-to-bottom.print
Understanding Election 2024 is more than just reading polls,fox,589,https://www.foxnews.com/opinion/understanding-election-2024-more-than-just-reading-polls
Judge in Trump Georgia case sets hearing on accusations of misconduct by prosecutors as Fani Willis goes on attack,nbc,3197,https://www.nbcnews.com/politics/donald-trump/judge-sets-hearing-trump-co-defendants-romantic-relationship-allegatio-rcna134542
"Jack Carr, bestselling author and former SEAL, announces nonfiction series, 'Targeted,' on terror events",fox,649,https://www.foxnews.com/lifestyle/jack-carr-bestselling-author-former-seal-announces-nonfiction-series-targeted-terror-events.print
"Child predators are using Discord, a popular app among teens, for sextortion and abductions",nbc,3462,https://www.nbcnews.com/tech/social-media/discord-child-safety-social-platform-challenges-rcna89769
U.S. intel says it has ‘high confidence’ Israel didn’t cause Gaza hospital blast,nbc,3725,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna121849
11 expert-recommended sunburn treatments that relieve pain and itching,nbc,2212,https://www.nbcnews.com/select/shopping/best-products-treat-sunburn-ncna1272746
"Hamas political leader Ismail Haniyeh killed in Iran, group says",nbc,3667,https://www.nbcnews.com/news/world/hamas-chief-ismail-haniyeh-killed-israeli-airstrike-iran-hamas-says-rcna164425
"Left 'just died' with the emergence of 'Kamala Harris Democrats,' says CNN's Van Jones",fox,1902,https://www.foxnews.com/media/left-died-emergence-kamala-harris-democrats-cnns-van-jones.print
"Florida Republican, Democrat team up to tackle student loan debt as Biden-Harris forgiveness bids derail",fox,1455,https://www.foxnews.com/politics/republican-democrat-team-up-tackle-student-loan-debt-biden-harris-forgiveness-bids-derail
Sen. John Fetterman makes prediction for Trump and Harris debate: ‘It's going to be close’,fox,1926,https://www.foxnews.com/politics/sen-john-fetterman-makes-prediction-trump-harris-debate-going-close
"On this day in history, October 17, 1835, Texas Rangers formally proposed among settlers patrolling frontier",fox,660,https://www.foxnews.com/lifestyle/this-day-history-oct-17-1835-texas-rangers-formally-proposed-settlers-frontier
Eddie Van Halen's brother wants AI to complete the band's unreleased music,fox,630,https://www.foxnews.com/entertainment/eddie-van-halens-brother-wants-ai-complete-bands-unreleased-music
Prosecutor tells jurors 'ecstatic' Jan. 6 defendant bragged about carrying gun,nbc,2023,https://www.nbcnews.com/politics/justice-department/prosecutors-tells-jurors-ecstatic-jan-6-defendant-bragged-carrying-gun-rcna18967
FLASHBACK: CNN's Brian Stelter claimed Chris Cuomo upheld journalistic 'boundaries' during Colbert interview,fox,1249,https://www.foxnews.com/media/cnn-brian-stelter-chris-cuomo-late-show-stephen-colbert
Gaza hospitals face a ‘tsunami of wounded’ as supplies and power run out ,nbc,2417,https://www.nbcnews.com/health/health-news/gaza-hospitals-airstrikes-children-supplies-power-rcna119877
"Harris does about-face on several far-left policies, distances herself from Biden",fox,482,https://www.foxnews.com/politics/harris-does-about-face-several-far-left-policies-distances-herself-from-biden
Earthquakes and the economy leave Turkey's Erdoğan facing his toughest election in years,nbc,2528,https://www.nbcnews.com/news/world/turkey-election-erdogan-earthquakes-economy-syria-refugees-rcna84282
9 best gluten-free meal delivery services to try in 2024,nbc,3383,https://www.nbcnews.com/select/shopping/best-gluten-free-meal-kit-delivery-services-ncna1294644
9 at-home teeth whitening products that can help you achieve a brighter smile,nbc,2757,https://www.nbcnews.com/select/shopping/best-home-teeth-whitening-products-ncna1253852
Harris supporters sound off on her border blueprint: ‘Her policies will make a difference',fox,1462,https://www.foxnews.com/politics/harris-supporters-sound-off-her-border-blueprint-her-policies-make-difference
"Bullet found near bodies of 2 Indiana teens in Delphi killings linked to suspect’s gun, officials say ",nbc,2665,https://www.nbcnews.com/news/us-news/bullet-found-bodies-2-indiana-teens-delphi-killings-linked-suspects-gu-rcna59235
How Brazil's suspension of X is hurting 'stan Twitter',nbc,2452,https://www.nbcnews.com/tech/social-media/brazils-suspension-x-hurting-stan-twitter-rcna169518
Election results point to major GOP liability on abortion heading into 2024,nbc,3137,https://www.nbcnews.com/politics/elections/election-results-point-major-gop-liability-abortion-heading-2024-rcna123103
"ABC debate moderators spark fury for aggressive fact-checking of Trump, easy treatment of Harris",fox,856,https://www.foxnews.com/media/abc-debate-moderators-spark-fury-aggressive-fact-checking-trump-easy-treatment-harris
Maher rips rapper's profanity-laced tirade against USA: ‘Sure it was a big hit with the Queers for Gaza crowd',fox,1225,https://www.foxnews.com/media/maher-rips-rappers-profanity-laced-tired-against-usa-sure-big-hit-queers-gaza-crowd
Christmas trees are just one part of the allure that a Vermont family brings to NYC each December,fox,1190,https://www.foxnews.com/lifestyle/christmas-trees-part-allure-vermont-family-nyc-december
Cuba's president blasts 'interventionist' U.S. amid protests over shortages,nbc,2083,https://www.nbcnews.com/news/latino/cuban-president-miguel-diaz-canel-blasts-interventionist-us-protests-s-rcna144122
Kamala Harris repeatedly pivots to Trump when grilled on immigration record in Fox News interview,fox,530,https://www.foxnews.com/media/kamala-harris-repeatedly-pivots-trump-when-grilled-immigration-record-fox-news-interview.print
Obama tells men Trump doesn't represent 'real strength',nbc,2533,https://www.nbcnews.com/politics/2024-election/obama-tells-men-trump-doesnt-represent-real-strength-rcna174283
Trump hints he will appear on Joe Rogan podcast: 'I think I'm doing it',fox,49,https://www.foxnews.com/media/trump-hints-he-appear-joe-rogan-podcast-i-think-im-doing-it.print
Nancy Pelosi says she 'would never recommend' Biden debate Trump on stage after surprise announcement,fox,1815,https://www.foxnews.com/media/nancy-pelosi-says-never-recommend-biden-debate-trump-stage-surprise-announcement
Dolly Parton and her sister share their 'Sweet Potato Casserole' recipe: 'Perfect for the fall',fox,858,https://www.foxnews.com/food-drink/dolly-parton-sister-share-sweet-potato-casserole-recipe-perfect-fall
Xi warned Biden during summit that Beijing will reunify Taiwan with China,nbc,3784,https://www.nbcnews.com/news/china/xi-warned-biden-summit-beijing-will-reunify-taiwan-china-rcna130087
"Israeli ministers frustrated over US, IDF leak on Lebanon operation: Report",fox,1072,https://www.foxnews.com/world/israeli-ministers-frustrated-over-us-idf-leak-lebanon-operation-report
