title,news
Fox News Exclusive: Trump says Mueller made a ‘fool’ of himself,fox
"""Longshot candidate Michael Bennet sees Russia, not China, as greater threat to US""",fox
These Florida residents wouldn't evacuate from Milton - here's how they're doing,fox
Georgia plane crash kills 5 members of family headed to funeral,fox
Why won't Pennsylvania voters have results on Election Night?,fox
Electric Jeep Wrangler 'Magneto' is a clean dirt-road machine,fox
MSNBC’s Rachel Maddow failed to mention career criminal Darrell Brooks during Waukesha parade attack segment,fox
Bray Wyatt makes shocking return at WWE's Extreme Rules PPV,fox
"""Son of Yaser Said, FBI Ten Most Wanted 'honor killings' suspect, pleads guilty to concealing him""",fox
Democrats face a 2020 choice problem,fox
Jackie Robinson’s name misspelled as ‘Jakie’ on New York City road sign,fox
"""Russian spy ship 'aggressively approached' US destroyer in North Arabian Sea, Navy says""",fox
Pro-life activists found guilty on conspiracy charges for 2020 'rescue action' at DC clinic,fox
Tucker Carlson: How much longer can this go on in our country?,fox
Parents celebrate with 'empty nest' photo shoot after youngest child moves out,fox
"""Dave Rubin: Americans should 'think about' their relationships with Facebook, other social media""",fox
"""Third suspect in murder of Joshua Brown, witness in Amber Guyger trial, sought in Louisiana; 2 arrested""",fox
"""Democrats, GOP trade barbs over citizenship question on 2020 census""",fox
Guiliani: I was investigating Hillary Clinton and the Democrats cooperating with Ukrainians,fox
"""Fans, LGBTQ advocates turn on Beyoncé over concert in Dubai: 'Truly disappointing'""",fox
"""Tropical Storm Barry prompts storm surge, flood warnings: Why is New Orleans at an increased risk?""",fox
Mike Tyson used sex to keep himself from committing murder,fox
Arnon Mishkin: Kamala Harris drops out – Here are 2020 candidates who will benefit most from her exit,fox
Kate Middleton eager to make Wimbledon appearance amid cancer battle: expert,fox
Joshua Rogers: My siblings died -- and my dad sang this song,fox
Rapper 21 Savage arrested by ICE in Atlanta: report,fox
North Korean refugee enrolled at elite university to be human rights lawyer and help 'starving and dying' friends,fox
Stacey Abrams' group funnels thousands to director's family and friends with no political experience,fox
Tropical storm watch for Texas coast as Gulf of Mexico system forms; Gonzalo forecast to become hurricane,fox
Former California police chief convicted of joining US Capitol protest on Jan. 6,fox
Theresa May dings populism and ‘absolutism’ in last speech as prime minister,fox
Afghan child remains in limbo after appeals court voids U.S. Marine’s adoption,fox
"""Prince Harry was 'obsessed' with Archie's private birth, Meghan thought ordeal was 'barbaric': royal expert""",fox
"""Hurricane gets upgrade to Category 4 storm, 54 years after making landfall""",fox
OJ Simpson trial: A look back at the racially charged high-profile case,fox
DC police cracking down on recent wave of porch pirates with sting operations: ‘Sending a message’,fox
Kanye West and Joel Osteen: A powerful faith combo,fox
GOP’s Steve Scalise shuts down Twitter debate on taxes with Ocasio-Cortez after ‘radical followers’ allude to Virginia shooting,fox
Pro-life journalist David Daleiden rips Kamala Harris' 'radical disrespect and contempt' for First Amendment,fox
"""Botham Jean’s brother, who hugged killer, given award for ethical courage""",fox
"""Mexico halts caravan of 2,000 migrants bound for US; critics call roundup a 'human hunt'""",fox
"""Austin man pleaded guilty to violent sexual assault, gets light sentence through deferred adjudication""",fox
"""Fauci, Weingarten try to rewrite history on disastrous COVID-19 lockdowns: 'Show me a school that I shut down'""",fox
Rob Gronkowski’s girlfriend Camille Kostek rocks three looks for Sports Illustrated Swimsuit runway show,fox
What to watch for Wednesday at the DNC: Heavy hitters go to bat for Biden,fox
Vietnamese barber giving out free Trump-Kim haircuts to mark second summit,fox
Trump targeted: A look at probes involving the former president; from Stormy Daniels to Russia to Mar-a-Lago,fox
"""NBA legend Shaq says former pregame habits included staying up late, eating fries, drinking soda""",fox
2020 Democrats eye dramatic increase in Supreme Court justices: 'All options are on the table',fox
"""Hurricane Douglas becomes first of season in Eastern Pacific, Hawaii may face impacts by weekend""",fox
'Compton Cowboys' deliver ballots on horseback,fox
'Plausible deniability': Tony Bobulinski claims Biden family shrugged off concerns about risk to 2020 bid,fox
Alabama Methodist church to screen 'Arthur' episode with same-sex marriage that state public TV refused to air,fox
Coronavirus sparks scammers pushing CBD as cure-all,fox
MSNBC's Joe Scarborough defends Rudy Giuliani after panelist claims former mayor 'exploited 9/11',fox
Husband surprises wife with new wedding ring for 67th anniversary after she lost hers,fox
Wife of slain Milwaukee officer reveals she's pregnant,fox
"""Blondie singer Debbie Harry reveals she was raped at knifepoint, accepted a ride from Ted Bundy""",fox
South Carolina deputy saves choking 12-day-old infant after stopping speeding vehicle,fox
"""Marc Thiessen: On Ukraine, Trump and Bidens all did wrong things""",fox
Todd Starnes: Middle school students taught Trump is ‘an idiot’ – Anti-Trump hatred infects  schools,fox
Australian twin sisters claim they both intend to get pregnant by same 'very happy' boyfriend,fox
Former American Airlines mechanic sentenced to prison for smuggling cocaine in compartment under cockpit: feds,fox
"""Pink slams Trump supporters, says president doesn't 'represent half of our country': 'That's not America'""",fox
Illinois ending cash bail a ‘backdoor’ defund movement that will spark police exodus: experts,fox
New York 6-year-old girl missing since 2019 found alive in damp compartment under stairs,fox
Immigrant doctor launches recall petition against California Gov. Newsom,fox
Minneapolis’ George Floyd Square features special instructions for White people,fox
Anti-Trump Lincoln Project ignored John Weaver misconduct crisis: Here's how it happened,fox
"""Why Biden did the debate throwdown, Trump agreed, and the risks for each side""",fox
UN secretary-general won’t condemn official accused of antisemitism; US said to grant visa for visit,fox
2021 Cadillac Escalade debuting with Spike Lee short film,fox
Biden compares Trump to Nazi propagandist Joseph Goebbels,fox
8 House Democrats join Republicans in voting to strike down California's electric vehicle mandate,fox
White House confirms Al Qaeda leader in Yemen killed by airstrike,fox
Ex-Steelers star Ryan Shazier faces 'infidelity' accusations in deleted post: 'Liar and a cheater',fox
New Year’s Eve in Times Square: Here's what goes into making the ball sparkle for the big drop,fox
"""Huge locust swarms hit India, East Africa amid coronavirus pandemic""",fox
Giants face scrutiny for consecutive QB sneaks deep in their own territory: 'This is sad',fox
"""It's official: Tacos and burritos are Mexican-style sandwiches, an Indiana judge rules""",fox
Trump calls GM's CEO Mary Barra in push to reopen Ohio auto plant,fox
"""Trump, using ‘Game of Thrones’-style meme, teases border wall""",fox
Paris' first all-nude restaurant closing due to lack of customers,fox
Good Samaritans rescue woman from burning car in Louisiana,fox
North Carolina teachers plan new rally to press demands,fox
Man who stepped in to stop Disneyland brawl speaks out,fox
"""Jerry Falwell Jr. says he's resigned from Liberty Univ. after sex scandal revelations, confusion over future""",fox
Newsom falls silent after calls for him to take executive action on reparations,fox
Shannon Bream opens up about husband's brain tumor: 'It just threw our world into a tailspin',fox
Someone in State Department likely involved in bid to take down Trump: Herridge,fox
"""Biden on top in Iowa with 3 weeks until caucuses, latest poll shows""",fox
Los Angeles prosecutors welcome new boss after Gascón defeat: 'Crime is illegal again',fox
"""Michigan couple's wedding theme celebrates America, Trump""",fox
Biden wants to give assault weapon owners two options: Sell your guns to the feds or register,fox
"""Jeffrey Epstein's prison guards: 1 not a regular officer and both were working overtime, report says""",fox
"""Tucker Carlson: By the time Kyle Rittenhouse testified, he already won the case""",fox
Texans coach responds to JJ Watt's return offer: 'I need to make that call now',fox
Patrick Mahomes Sr. cited for driving with invalid license: report,fox
Statue of Liberty climber scales Texas building in immigration protest,fox
"""Black Virginia 6th grader who claimed white classmates cut off dreadlocks made story up, family says""",fox
Hochul has 'very cordial' call with Trump following combative press conference with AG James,fox
"""Coast Guard lieutenant, dubbed 'domestic terrorist,' had hit list of media bigs and Dem lawmakers: prosecutors""",fox
McCabe is trying to ‘audition as a resistance figure’ like Comey did: Chris Stirewalt,fox
Washington Post deletes tweet claiming George Floyd was 'shot and killed' by Minneapolis police,fox
Americans from four cities rate the state of our union: 'It's not heading in a good direction',fox
Trey Gowdy on McCabe's claim that the 'gang of eight' did not object to FBI probe of Trump,fox
College gymnast remembered as role model as her death rattles community,fox
Sen. Mike Lee calls for investigation of J6 committee after tapes released: 'Deliberately hid from us',fox
"""Volleyball coach stole female players’ underwear, stored it in labeled container drawers, police say""",fox
